word_english_1,word_english_2,FSG,BSG,MSG,OSG,QSS,QFR,QCON,QPS,TSS,TFR,TCON,TPS
custard,cream,0.013,0,0.008,0.0005,14,0,5.45,N,14,20,6.08,N
custard,doughnut,0.013,0,0,0.0063,14,0,5.45,N,15,0,5.93,N
custard,egg,0.013,0,0,0.0005,14,0,5.45,N,20,12,5.79,N
custard,flan,0.013,,,,14,0,5.45,N,,,,
custard,yuck,0.013,0,0,0.0011,14,0,5.45,N,15,0,,I
custom,tradition,0.19,0.041,0.006,0.0071,17,14,2.99,N,19,94,3.09,N
custom,made,0.085,0,0,0,17,14,2.99,N,28,1125,,V
custom,ritual,0.049,0.014,0.006,0.0188,17,14,2.99,N,19,27,4.7,N
custom,culture,0.042,0.026,0.011,0.0085,17,14,2.99,N,29,58,3.47,N
custom,car,0.035,0,0,0,17,14,2.99,N,25,274,6.35,N
custom,habit,0.035,0,0.006,0,17,14,2.99,N,17,23,3.45,N
custom,country,0.028,0,0.003,0,17,14,2.99,N,19,324,4.54,N
custom,way,0.028,0,0,0,17,14,2.99,N,14,909,2.61,N
custom,airport,0.014,0,0,0,17,14,2.99,N,6,19,6.31,N
custom,design,0.014,0,0,0,17,14,2.99,N,17,114,4.13,V
custom,family,0.014,0,0.027,0,17,14,2.99,N,25,331,5.85,N
custom,generic,0.014,,,,17,14,2.99,N,,,,
custom,heritage,0.014,0,0.001,0.0063,17,14,2.99,N,21,21,2.63,N
custom,holiday,0.014,0,0.012,0.0005,17,14,2.99,N,11,17,3.6,N
custom,special,0.014,0,0,0,17,14,2.99,N,20,245,,AJ
custom,trait,0.014,0,0,0.0007,17,14,2.99,N,13,3,,N
custom,usedto,0.014,,,,17,14,2.99,N,,,,
customer,client,0.149,,,,21,27,,N,,,,
customer,buy,0.108,0,0.027,0.0087,21,27,,N,13,70,3.61,V
customer,service,0.095,0.034,0,0,21,27,,N,13,315,2.85,N
customer,store,0.061,0,0.025,0.0226,21,27,,N,17,74,5.44,N
customer,money,0.054,0,0.04,0.0028,21,27,,N,19,265,5.77,N
customer,person,0.047,0,0.002,0,21,27,,N,14,175,6.51,N
customer,shop,0.041,0,0.011,0.0425,21,27,,N,14,63,5,N
customer,consumer,0.034,0.052,0,0.0306,21,27,,N,17,37,,V
customer,patient,0.027,0,0,0,21,27,,N,10,86,5.11,AJ
customer,pay,0.027,0,0.004,0.0268,21,27,,N,13,172,4.65,V
customer,satisfaction,0.027,,,,21,27,,N,,,,
customer,cashier,0.02,0,0.001,0.0368,21,27,,N,9,0,,N
customer,complaint,0.02,,,,21,27,,N,,,,
customer,patron,0.02,,,,21,27,,N,,,,
customer,relations,0.02,,,,21,27,,N,,,,
customer,sale,0.02,0,0.002,0.0168,21,27,,N,17,44,3.6,N
customer,clerk,0.014,0,0.002,0.0132,21,27,,N,21,34,6.05,N
customer,guest,0.014,0,0,0.0006,21,27,,N,13,39,5.15,N
customer,merchant,0.014,,,,21,27,,N,,,,
customer,right,0.014,0,0,0,21,27,,N,3,613,3.53,AJ
customer,worker,0.014,0,0,0.0032,21,27,,N,23,30,5.4,N
cut,blood,0.168,0.028,0.001,0.0001,21,192,4.15,N,20,121,6.55,N
cut,knife,0.101,0.179,0.001,0.0007,21,192,4.15,N,13,76,6.08,N
cut,throat,0.073,0.022,0,0.0006,21,192,4.15,N,15,51,5.57,N
cut,slice,0.061,0.11,0,0,21,192,4.15,N,13,13,4.23,V
cut,hair,0.056,0.033,0,0,21,192,4.15,N,19,148,5.7,N
cut,hurt,0.056,0.073,0.042,0.0301,21,192,4.15,N,12,37,3.66,V
cut,pain,0.056,0,0.038,0.0314,21,192,4.15,N,13,88,4.22,N
cut,scissors,0.034,0.879,0,0.0026,21,192,4.15,N,4,1,5.92,N
cut,finger,0.022,0,0.006,0.0046,21,192,4.15,N,12,40,6.2,N
cut,scrape,0.022,,,,21,192,4.15,N,,,,
cut,scratch,0.022,0.048,0,0.0065,21,192,4.15,N,13,9,5.31,V
cut,wood,0.022,0.012,0.003,0.0003,21,192,4.15,N,26,55,5.81,N
cut,hand,0.017,0,0.006,0.0079,21,192,4.15,N,16,431,5.6,N
cut,ouch,0.017,0.021,0.005,0.0433,21,192,4.15,N,7,0,3.23,I
cut,through,0.017,0,0,0,21,192,4.15,N,17,969,2.7,PP
cut,deep,0.011,0,0,0,21,192,4.15,N,13,109,3.96,AJ
cut,half,0.011,0,0,0,21,192,4.15,N,8,275,3.71,N
cut,off,0.011,0,0,0,21,192,4.15,N,2,639,2.77,AD
cut,paper,0.011,0,0.001,0.001,21,192,4.15,N,15,157,5.96,N
cut,saw,0.011,0.163,0,0.0044,21,192,4.15,N,13,352,4.57,N
cut,wound,0.011,0.181,0.002,0.0281,21,192,4.15,N,12,28,5.2,N
cute,pretty,0.203,0.054,0.051,0.0707,18,5,3.1,AJ,11,107,2.9,AJ
cute,ugly,0.135,0.064,0.1,0.0596,18,5,3.1,AJ,14,21,3.68,N
cute,sweet,0.113,0,0.003,0.0033,18,5,3.1,AJ,12,70,4.53,AJ
cute,adorable,0.064,0.689,0,0.0118,18,5,3.1,AJ,8,3,,AJ
cute,puppy,0.057,0.028,0.003,0.0017,18,5,3.1,AJ,7,2,6.34,N
cute,girl,0.035,0,0.033,0.0055,18,5,3.1,AJ,8,220,6.83,N
cute,nice,0.035,0,0.019,0.0167,18,5,3.1,AJ,14,75,2.75,AJ
cute,cuddly,0.028,,,,18,5,3.1,AJ,,,,
cute,handsome,0.028,0.196,0.001,0.0284,18,5,3.1,AJ,13,40,,ADJ
cute,small,0.028,0,0.001,0,18,5,3.1,AJ,9,542,3.98,AJ
cute,kitten,0.021,0.022,0.005,0.0032,18,5,3.1,AJ,6,5,5.46,N
cute,attractive,0.014,0.026,0.004,0.0914,18,5,3.1,AJ,16,39,,AJ
cute,baby,0.014,0.045,0.005,0.0028,18,5,3.1,AJ,19,62,5.77,N
cute,button,0.014,0,0,0,18,5,3.1,AJ,16,10,6,N
cute,fine,0.014,0.014,0.001,0.0012,18,5,3.1,AJ,20,161,3.2,N
cute,good-looking,0.014,,,,18,5,3.1,AJ,,,,
cute,hot,0.014,0,0.003,0,18,5,3.1,AJ,8,130,5.03,AJ
cute,me,0.014,0,0,0.0009,18,5,3.1,AJ,12,1181,5,P
cycle,bike,0.318,0,0.011,0.0251,17,24,,N,18,0,,N
cycle,bicycle,0.088,0,0.006,0.0569,17,24,,N,15,5,6.33,N
cycle,ride,0.088,0,0.109,0.0051,17,24,,N,14,49,4.14,V
cycle,circle,0.068,0,0.003,0.0028,17,24,,N,5,60,5.14,N
cycle,motor,0.061,0,0,0.0091,17,24,,N,13,56,6.24,N
cycle,recycle,0.02,0,0,0,17,24,,N,14,0,,V
cycle,run,0.02,0,0.004,0.0003,17,24,,N,10,212,4.51,V
cycle,system,0.02,0,0,0,17,24,,N,22,416,2.36,N
cycle,exercise,0.014,0,0.004,0.0028,17,24,,N,28,58,4.62,N
cycle,life,0.014,0,0,0,17,24,,N,11,715,3.88,N
cycle,period,0.014,0,0,0,17,24,,N,12,265,3.92,N
cycle,repeat,0.014,0,0,0,17,24,,N,18,26,,V
cycle,round,0.014,0,0.015,0.0134,17,24,,N,7,81,4.34,AJ
cycle,term,0.014,0,0,0.0002,17,24,,N,13,79,3.63,N
cycle,turn,0.014,0,0.001,0,17,24,,N,21,233,3.4,V
cycle,washer,0.014,0,0,0,17,24,,N,6,2,,N
cycle,wheel,0.014,0,0.021,0.0099,17,24,,N,14,56,5.53,N
cyclone,tornado,0.313,0.014,0.033,0.0592,11,0,,N,13,1,6.4,N
cyclone,hurricane,0.102,0,0.114,0.0728,11,0,,N,12,8,6.52,N
cyclone,wind,0.082,0,0.077,0.0097,11,0,,N,19,63,5.4,N
cyclone,storm,0.061,0,0.076,0.0203,11,0,,N,12,26,4.92,N
cyclone,disaster,0.048,0,0.009,0.0155,11,0,,N,23,26,4.12,N
cyclone,destruction,0.041,0,0.02,0.0054,11,0,,N,19,38,3.61,N
cyclone,twister,0.034,0,0,0.1564,11,0,,N,10,4,,N
cyclone,weather,0.027,0,0.011,0.0034,11,0,,N,13,69,4.28,N
cyclone,eye,0.02,0,0,0,11,0,,N,13,122,6.28,N
cyclone,whirlwind,0.02,,,,11,0,,N,,,,
cyclone,giant,0.014,0,0,0,11,0,,N,17,23,5.33,N
cylinder,round,0.242,0,0.014,0.012,13,18,6.15,N,7,81,4.34,AJ
cylinder,tube,0.111,0.014,0,0.0037,13,18,6.15,N,25,31,5.77,N
cylinder,can,0.101,0,0.001,0,13,18,6.15,N,20,1772,3.61,V
cylinder,car,0.071,0,0.023,0.0004,13,18,6.15,N,25,274,6.35,N
cylinder,circle,0.061,0,0.048,0.0482,13,18,6.15,N,5,60,5.14,N
cylinder,cone,0.061,0.021,0,0,13,18,6.15,N,9,13,5.98,N
cylinder,engine,0.04,0,0.005,0.0255,13,18,6.15,N,16,50,5.88,N
cylinder,container,0.03,0,0,0.0052,13,18,6.15,N,20,10,6.03,N
cylinder,piston,0.03,0,0,0.0261,13,18,6.15,N,9,7,6.87,N
cylinder,cube,0.02,0.014,0,0,13,18,6.15,N,11,1,5.05,N
cylinder,rod,0.02,0,0,0.0008,13,18,6.15,N,15,18,6.15,N
cylinder,science,0.02,0,0.003,0,13,18,6.15,N,18,131,4.14,N
cylinder,testtube,0.02,0,0,0.0012,13,18,6.15,N,11,0,6.03,N
dad,mom,0.71,0.759,0,0,5,15,6.13,N,5,3,6.4,N
dad,father,0.131,0.071,0,0,5,15,6.13,N,4,183,5.9,N
dad,great,0.014,0,0,0,5,15,6.13,N,18,665,3.03,AJ
dad,pop,0.014,0.095,0,0.0241,5,15,6.13,N,15,8,3.85,V
dad,tall,0.014,0,0,0,5,15,6.13,N,9,55,4.35,AJ
dagger,knife,0.614,0,0.061,0.0094,10,0,5.72,N,13,76,6.08,N
dagger,sword,0.147,0.026,0.031,0.1873,10,0,5.72,N,18,7,5.25,N
dagger,cloak,0.03,0.441,0,0,10,0,5.72,N,11,3,5.32,N
dagger,stab,0.03,0,0.016,0.2593,10,0,5.72,N,12,3,4.63,V
dagger,kill,0.015,0,0.014,0.0134,10,0,5.72,N,19,63,3.77,V
dagger,blade,0.01,0,0.085,0.2126,10,0,5.72,N,9,13,5.8,N
dagger,blood,0.01,0,0.002,0,10,0,5.72,N,20,121,6.55,N
dagger,fight,0.01,0,0.015,0.0007,10,0,5.72,N,24,98,4.16,V
dagger,murder,0.01,0,0.004,0.0197,10,0,5.72,N,10,75,4.68,N
dagger,weapon,0.01,0,0.003,0.047,10,0,5.72,N,7,42,6.38,N
daily,news,0.166,0,0.009,0.0086,18,122,4.19,AJ,20,102,5.62,N
daily,routine,0.076,0.073,0.004,0.0055,18,122,4.19,AJ,27,35,2.39,N
daily,weekly,0.076,0.204,0.007,0.0178,18,122,4.19,AJ,16,24,,AJ
daily,everyday,0.062,0.102,0.007,0.0121,18,122,4.19,AJ,27,12,,AJ
daily,newspaper,0.062,0.01,0.002,0.0182,18,122,4.19,AJ,23,65,6.56,N
daily,always,0.048,0,0.008,0,18,122,4.19,AJ,6,458,2.45,AD
daily,paper,0.048,0,0.032,0,18,122,4.19,AJ,15,157,5.96,N
daily,today,0.041,0,0.002,0,18,122,4.19,AJ,11,284,,AD
daily,monthly,0.034,0.079,0.019,0.0143,18,122,4.19,AJ,15,23,,AJ
daily,bread,0.028,0,0,0,18,122,4.19,AJ,15,41,6.18,N
daily,day,0.028,0,0,0,18,122,4.19,AJ,6,686,4.67,N
daily,nightly,0.021,,,,18,122,4.19,AJ,,,,
daily,often,0.021,0.014,0.001,0.0033,18,122,4.19,AJ,18,368,,AD
daily,regular,0.021,0,0.003,0.002,18,122,4.19,AJ,14,83,2.55,AJ
daily,regularly,0.021,,,,18,122,4.19,AJ,,,,
daily,log,0.014,0,0,0,18,122,4.19,AJ,9,11,6.86,N
daily,ritual,0.014,0,0,0.0016,18,122,4.19,AJ,19,27,4.7,N
daily,schedule,0.014,0,0.006,0.0021,18,122,4.19,AJ,15,36,,N
dairy,milk,0.494,0.012,0.044,0.0438,13,19,,N,18,49,6.66,N
dairy,cow,0.11,0,0.201,0.1767,13,19,,N,10,29,6.12,N
dairy,farm,0.052,0,0.006,0.0194,13,19,,N,12,125,5.53,N
dairy,secret,0.052,0,0.004,0.0028,13,19,,N,24,52,,AJ
dairy,cheese,0.039,0.03,0.012,0.0538,13,19,,N,17,9,6.14,N
dairy,private,0.039,0,0.004,0.0047,13,19,,N,18,191,3.46,AJ
dairy,product,0.032,0,0,0.0005,13,19,,N,24,87,5.8,N
dairy,journal,0.026,0,0,0.0018,13,19,,N,15,42,5.5,N
dairy,annefrank,0.019,,,,13,19,,N,,,,
dairy,queen,0.019,0,0,0,13,19,,N,7,41,6.38,N
dairy,book,0.013,0,0.004,0,13,19,,N,15,193,6.09,N
dairy,food,0.013,0,0.001,0,13,19,,N,18,147,5.84,N
dairy,icecream,0.013,0,0.006,0.0214,13,19,,N,17,45,5.84,N
daisy,flower,0.689,0.061,0.038,0.0102,8,3,6.09,N,21,23,5.62,N
daisy,yellow,0.041,0,0,0.0005,8,3,6.09,N,20,55,5.18,N
daisy,rose,0.034,0,0.174,0.2527,8,3,6.09,N,10,86,5.86,N
daisy,petals,0.02,0,0.059,0.5181,8,3,6.09,N,3,4,5.74,N
daisy,dog,0.014,0,0,0,8,3,6.09,N,5,75,5.75,N
daisy,girl,0.014,0,0,0,8,3,6.09,N,8,220,6.83,N
daisy,gun,0.014,0,0,0,8,3,6.09,N,18,118,6.08,N
daisy,tulip,0.014,0,0.008,0.54,8,3,6.09,N,7,4,6.05,N
dam,water,0.503,0,0.016,0,11,5,,N,18,442,6.27,N
dam,beaver,0.154,0.271,0,0.0146,11,5,,N,16,2,6.5,N
dam,river,0.047,0,0.004,0.0357,11,5,,N,20,165,5.83,N
dam,hoover,0.027,,,,11,5,,N,,,,
dam,block,0.02,0,0,0.0002,11,5,,N,27,66,5.93,N
dam,bridge,0.02,0,0,0.2115,11,5,,N,10,98,6.36,N
dam,dike,0.013,,,,11,5,,N,,,,
dam,mother,0.013,0,0,0,11,5,,N,13,216,5.47,N
dam,mud,0.013,0,0,0,11,5,,N,10,32,6.02,N
dam,wall,0.013,0,0,0,11,5,,N,23,160,5.85,N
dam,you,0.013,0,0,0,11,5,,N,9,3286,3.66,P
damage,hurt,0.152,0,0.025,0.0004,19,33,4.85,N,12,37,3.66,V
damage,broken,0.076,0.014,0.005,0.0091,19,33,4.85,N,22,63,3.74,AJ
damage,break,0.055,0,0.013,0.0078,19,33,4.85,N,26,88,3.52,V
damage,ruin,0.055,0.021,0.007,0.0207,19,33,4.85,N,12,14,3.08,N
damage,accident,0.048,0,0.005,0.0156,19,33,4.85,N,20,33,4.26,N
damage,destroy,0.048,0.067,0.029,0.0105,19,33,4.85,N,24,48,3.63,V
damage,harm,0.034,0,0.002,0.0965,19,33,4.85,N,9,25,2.9,N
damage,car,0.028,0,0.028,0.0002,19,33,4.85,N,25,274,6.35,N
damage,destruction,0.028,0,0.001,0.0123,19,33,4.85,N,19,38,3.61,N
damage,done,0.028,0,0,0,19,33,4.85,N,9,320,2.65,AJ
damage,fix,0.021,0,0.03,0.0322,19,33,4.85,N,9,14,3.1,V
damage,property,0.021,0.021,0,0,19,33,4.85,N,12,156,5.99,N
damage,repair,0.021,0,0.007,0.0222,19,33,4.85,N,8,20,,V
damage,brain,0.014,0,0,0,19,33,4.85,N,17,45,5.32,N
damage,crash,0.014,0,0.01,0.0153,19,33,4.85,N,16,20,4.28,V
damage,money,0.014,0,0,0,19,33,4.85,N,19,265,5.77,N
damage,tear,0.014,0,0.001,0,19,33,4.85,N,9,11,4.69,V
damage,water,0.014,0,0,0,19,33,4.85,N,18,442,6.27,N
damage,wreck,0.014,0.02,0.01,0.0248,19,33,4.85,N,9,8,4.88,V
damn,it,0.088,,,,18,34,2.38,V,,,,
damn,curse,0.074,0.014,0.005,0.0059,18,34,2.38,V,16,11,4.02,N
damn,shit,0.074,,,,18,34,2.38,V,,,,
damn,god,0.061,0.02,0,0.0005,18,34,2.38,V,23,318,3.61,N
damn,hell,0.054,0.021,0,0.0009,18,34,2.38,V,13,95,3.62,N
damn,you,0.054,0,0,0,18,34,2.38,V,9,3286,3.66,P
damn,anger,0.041,0,0,0.0098,18,34,2.38,V,14,48,3.75,N
damn,bad,0.041,0,0.028,0.0203,18,34,2.38,V,9,142,3,AJ
damn,condemn,0.034,0.033,0,0.0022,18,34,2.38,V,31,4,2.97,V
damn,darn,0.027,,,,18,34,2.38,V,,,,
damn,good,0.027,0,0.032,0.0311,18,34,2.38,V,8,807,2.53,AJ
damn,water,0.027,0,0.001,0,18,34,2.38,V,18,442,6.27,N
damn,yankee,0.027,,,,18,34,2.38,V,,,,
damn,mad,0.02,0,0.017,0,18,34,2.38,V,11,39,3.04,AJ
damn,river,0.02,0,0,0.0019,18,34,2.38,V,20,165,5.83,N
damn,sun,0.02,0,0,0,18,34,2.38,V,14,112,6.23,N
damn,hate,0.014,0,0.005,0.0018,18,34,2.38,V,12,42,3.86,V
damn,swear,0.014,0.033,0.01,0.0298,18,34,2.38,V,13,10,,V
damp,wet,0.364,0.027,0.082,0.0452,19,16,4,AJ,11,53,4.74,AJ
damp,cold,0.087,0,0.041,0.004,19,16,4,AJ,19,171,4.67,AJ
damp,dry,0.076,0,0.184,0.1831,19,16,4,AJ,18,68,3.36,AJ
damp,moist,0.06,0.116,0.002,0.2051,19,16,4,AJ,5,11,3.51,AJ
damp,cloth,0.054,0,0.008,0.0013,19,16,4,AJ,21,40,5.76,N
damp,musty,0.038,0.101,0.001,0.0066,19,16,4,AJ,17,0,3.76,AJ
damp,towel,0.038,0,0.006,0.0576,19,16,4,AJ,19,6,6.83,N
damp,mildew,0.027,0.02,0.001,0.0039,19,16,4,AJ,22,1,6,N
damp,rag,0.022,0,0.002,0.0189,19,16,4,AJ,18,10,5.69,N
damp,dew,0.016,0.014,0.001,0.0621,19,16,4,AJ,13,3,5.25,N
damp,sponge,0.016,0,0,0.016,19,16,4,AJ,18,7,5.93,N
damp,air,0.011,0,0.001,0,19,16,4,AJ,17,257,5.67,N
damp,hair,0.011,0,0.001,0,19,16,4,AJ,19,148,5.7,N
damp,humid,0.011,0.014,0,0.0383,19,16,4,AJ,16,1,,AJ
damp,mold,0.011,0,0.007,0.0022,19,16,4,AJ,15,45,4.75,N
damp,rain,0.011,0,0.031,0.0888,19,16,4,AJ,18,70,5.77,N
damp,smell,0.011,0,0.01,0.0018,19,16,4,AJ,13,34,4.4,V
damp,stink,0.011,0,0.003,0.005,19,16,4,AJ,11,3,3.9,V
damp,uncomfortable,0.011,0,0,0.0017,19,16,4,AJ,19,13,,AJ
dance,fun,0.101,0,0.014,0.0085,19,90,4.98,V,15,44,2.45,N
dance,music,0.101,0.034,0.012,0.0051,19,90,4.98,V,25,216,5.15,N
dance,ballet,0.081,0.428,0.002,0.0043,19,90,4.98,V,17,45,5.23,N
dance,sing,0.081,0.078,0.007,0.0126,19,90,4.98,V,17,34,4.12,V
dance,party,0.068,0.016,0.009,0.0209,19,90,4.98,V,22,216,5.5,N
dance,movement,0.041,0.028,0,0.0011,19,90,4.98,V,16,128,4.03,N
dance,hall,0.027,0,0.001,0,19,90,4.98,V,19,152,6.72,N
dance,exercise,0.02,0.014,0.005,0.0005,19,90,4.98,V,28,58,4.62,N
dance,fast,0.02,0,0.012,0.012,19,90,4.98,V,7,78,2.93,AJ
dance,grace,0.02,0.016,0,0.0032,19,90,4.98,V,29,40,3.1,N
dance,slow,0.02,0,0.013,0.0105,19,90,4.98,V,11,60,2.89,AJ
dance,song,0.02,0.115,0.044,0.045,19,90,4.98,V,16,70,5.04,N
dance,aerobics,0.014,0.073,0.001,0.0109,19,90,4.98,V,15,1,,AJ
dance,ball,0.014,0.043,0,0,19,90,4.98,V,17,110,6.08,N
dance,ballerina,0.014,0.253,0.001,0.005,19,90,4.98,V,14,1,,N
dance,happy,0.014,0,0.02,0,19,90,4.98,V,8,98,3.51,AJ
dance,rock,0.014,0,0.015,0.0045,19,90,4.98,V,13,75,6.03,N
dance,sit,0.014,0,0,0,19,90,4.98,V,14,67,4.33,V
dance,step,0.014,0,0,0,19,90,4.98,V,10,131,4.91,N
dancer,ballet,0.255,0.076,0.004,0.0084,23,31,5.54,N,17,45,5.23,N
dancer,singer,0.072,0.152,0.001,0.0059,23,31,5.54,N,20,10,6.35,N
dancer,music,0.052,0,0.027,0.0006,23,31,5.54,N,25,216,5.15,N
dancer,nude,0.039,,,,23,31,5.54,N,,,,
dancer,stage,0.039,0,0,0.0018,23,31,5.54,N,19,174,5.59,N
dancer,legs,0.033,0,0,0,23,31,5.54,N,13,58,6.04,N
dancer,club,0.026,0,0,0.0014,23,31,5.54,N,22,145,4.98,N
dancer,exotic,0.026,,,,23,31,5.54,N,,,,
dancer,performer,0.026,,,,23,31,5.54,N,,,,
dancer,prancer,0.026,,,,23,31,5.54,N,,,,
dancer,shoes,0.026,0,0,0,23,31,5.54,N,12,44,6.63,N
dancer,bar,0.02,0,0,0.0005,23,31,5.54,N,13,82,6.4,N
dancer,entertainer,0.02,,,,23,31,5.54,N,,,,
dancer,graceful,0.02,0.073,0.005,0.0392,23,31,5.54,N,15,10,3.17,AJ
dancer,jazz,0.02,0,0.004,0.0262,23,31,5.54,N,14,99,,N
dancer,belly,0.013,0.041,0,0,23,31,5.54,N,12,23,6.04,N
dancer,dance,0.013,0,0.118,0.0259,23,31,5.54,N,19,90,4.98,V
dancer,fame,0.013,0,0,0.0001,23,31,5.54,N,13,18,2.21,N
dancer,me,0.013,0,0,0,23,31,5.54,N,12,1181,5,P
dancer,pretty,0.013,0,0.001,0,23,31,5.54,N,11,107,2.9,AJ
dancer,show,0.013,0,0.002,0.001,23,31,5.54,N,24,287,3.93,V
dancer,stripper,0.013,,,,23,31,5.54,N,,,,
dancer,tiny,0.013,0,0,0,23,31,5.54,N,8,50,,AJ
dandelion,flower,0.653,0,0.03,0.0079,7,1,5.38,N,21,23,5.62,N
dandelion,weed,0.087,0.047,0,0.0464,7,1,5.38,N,14,1,5.96,N
dandelion,yellow,0.047,0,0.001,0.0004,7,1,5.38,N,20,55,5.18,N
dandelion,rose,0.027,0,0.163,0.237,7,1,5.38,N,10,86,5.86,N
dandelion,daisy,0.02,0,0.04,0.4528,7,1,5.38,N,8,3,6.09,N
dandelion,sunflower,0.02,,,,7,1,5.38,N,,,,
dandelion,lion,0.013,0,0,0,7,1,5.38,N,15,17,6.14,N
dandruff,hair,0.268,0,0.058,0.0033,13,0,5.42,N,19,148,5.7,N
dandruff,flakes,0.229,0.132,0,0.0064,13,0,5.42,N,6,4,,N
dandruff,shampoo,0.098,0,0.06,0.0772,13,0,5.42,N,7,2,,N
dandruff,head&shoulders,0.092,0.082,0,0.0568,13,0,5.42,N,9,1,,N
dandruff,white,0.072,0,0.004,0.0004,13,0,5.42,N,8,365,4.68,N
dandruff,scalp,0.052,0.065,0,0.1057,13,0,5.42,N,9,4,6.18,N
dandruff,yuck,0.02,0,0,0.0002,13,0,5.42,N,15,0,,I
dandruff,dirty,0.013,0,0.001,0,13,0,5.42,N,15,36,4.08,AJ
dandruff,head,0.013,0,0.031,0.0498,13,0,5.42,N,15,424,5.98,N
dandruff,itch,0.013,0,0.007,0.0112,13,0,5.42,N,4,5,4.84,N
dandruff,lice,0.013,0,0.003,0.1015,13,0,5.42,N,9,2,6.36,N
dandruff,scratch,0.013,0,0.011,0.0047,13,0,5.42,N,13,9,5.31,V
dandruff,snow,0.013,0,0.054,0.0226,13,0,5.42,N,14,59,6.05,N
danger,scary,0.075,0,0,0.0016,23,70,3.68,N,13,2,2.59,AJ
danger,fear,0.048,0,0.003,0.0002,23,70,3.68,N,17,127,3.22,N
danger,fire,0.048,0.018,0.002,0.0008,23,70,3.68,N,18,187,6.13,N
danger,trouble,0.048,0.027,0,0.003,23,70,3.68,N,18,134,2.25,N
danger,caution,0.041,0.174,0.003,0.0052,23,70,3.68,N,14,19,3.15,N
danger,death,0.041,0,0.001,0,23,70,3.68,N,15,277,3.86,N
danger,safe,0.041,0.142,0.001,0,23,70,3.68,N,21,58,3.72,AJ
danger,warning,0.041,0.156,0.002,0.0099,23,70,3.68,N,22,44,3.55,N
danger,sign,0.034,0,0.009,0,23,70,3.68,N,15,94,5.16,N
danger,zone,0.034,0.028,0,0.0014,23,70,3.68,N,20,11,3.88,N
danger,accident,0.027,0.014,0.001,0.0008,23,70,3.68,N,20,33,4.26,N
danger,fun,0.027,0,0.006,0,23,70,3.68,N,15,44,2.45,N
danger,red,0.027,0,0.004,0,23,70,3.68,N,14,197,4.97,N
danger,risk,0.027,0.234,0,0.002,23,70,3.68,N,13,54,2.7,N
danger,bad,0.021,0,0.009,0,23,70,3.68,N,9,142,3,AJ
danger,peril,0.021,,,,23,70,3.68,N,,,,
danger,adventure,0.014,0.013,0,0.0036,23,70,3.68,N,18,14,,N
danger,alert,0.014,0,0.001,0.0056,23,70,3.68,N,13,33,3.96,AJ
danger,careful,0.014,0,0.005,0.0022,23,70,3.68,N,14,62,,AJ
danger,curve,0.014,0,0,0,23,70,3.68,N,20,45,4.4,N
danger,evil,0.014,0,0.001,0.003,23,70,3.68,N,11,72,2.28,AJ
danger,exciting,0.014,0,0,0.0084,23,70,3.68,N,15,29,,AJ
danger,hurt,0.014,0,0.001,0,23,70,3.68,N,12,37,3.66,V
dangerous,scary,0.174,0,0.001,0,22,46,,AJ,13,2,2.59,AJ
dangerous,harmful,0.053,0.248,0.001,0.0035,22,46,,AJ,17,4,,AJ
dangerous,risk,0.038,0,0.001,0,22,46,,AJ,13,54,2.7,N
dangerous,road,0.038,0,0,0,22,46,,AJ,24,197,5.48,N
dangerous,safe,0.038,0,0.002,0.0005,22,46,,AJ,21,58,3.72,AJ
dangerous,hazard,0.03,0.156,0,0.0039,22,46,,AJ,16,12,3.38,N
dangerous,bad,0.023,0,0.009,0,22,46,,AJ,9,142,3,AJ
dangerous,careful,0.023,0.015,0.003,0.0025,22,46,,AJ,14,62,,AJ
dangerous,drugs,0.023,0,0,0.0019,22,46,,AJ,28,28,,N
dangerous,unsafe,0.023,,,,22,46,,AJ,,,,
dangerous,adventurous,0.015,0.021,0,0.0047,22,46,,AJ,23,5,2.46,AJ
dangerous,caution,0.015,0,0.002,0.003,22,46,,AJ,14,19,3.15,N
dangerous,cliff,0.015,0,0,0,22,46,,AJ,12,11,5.98,N
dangerous,deadly,0.015,0.096,0.003,0.0075,22,46,,AJ,20,19,3.98,AJ
dangerous,difficult,0.015,0,0,0.0042,22,46,,AJ,3,161,2.38,AJ
dangerous,easy,0.015,0,0.005,0.0003,22,46,,AJ,8,125,2.81,V
dangerous,frightening,0.015,,,,22,46,,AJ,,,,
dangerous,gun,0.015,0,0.001,0.0003,22,46,,AJ,18,118,6.08,N
dangerous,motorcycle,0.015,0,0,0,22,46,,AJ,20,0,,N
dangerous,reckless,0.015,0.054,0,0.0013,22,46,,AJ,22,9,,AJ
dangerous,toy,0.015,0,0,0,22,46,,AJ,19,4,5.32,N
dangerous,trouble,0.015,0,0,0.0031,22,46,,AJ,18,134,2.25,N
dare,truth,0.107,0,0,0,18,21,2.87,V,17,126,2.72,N
dare,challenge,0.064,0.027,0.001,0.0006,18,21,2.87,V,21,36,2.5,N
dare,double,0.057,0,0,0,18,21,2.87,V,16,1,3.96,AJ
dare,threat,0.057,0,0,0,18,21,2.87,V,23,42,3.19,N
dare,brave,0.05,0,0.005,0.0049,18,21,2.87,V,15,24,2.76,AJ
dare,devil,0.05,0,0,0,18,21,2.87,V,11,25,2.13,N
dare,do,0.036,0,0,0,18,21,2.87,V,20,1363,2.72,V
